label,number,directional,street_name,street_type,subaddress_id,subaddress_type,zip,status,lat,lon,x,y
930 NE CEDAR LN,930,NORTHEAST,CEDAR,LANE,,,97526,Other,42.4478958601,-123.3145767033,-13727315.886,5228309.997100003
931 NE CEDAR LN,931,NORTHEAST,CEDAR,LANE,,,97526,Other,42.4476188215,-123.3145756343,-13727315.767,5228268.2026999965
933 NE CEDAR LN,933,NORTHEAST,CEDAR,LANE,,,97526,Other,42.447625289,-123.3141701456,-13727270.6282,5228269.178400002
916 NE CEDAR LN,916,NORTHEAST,CEDAR,LANE,,,97526,Other,42.448178543,-123.3135199782,-13727198.251899999,5228352.643200003
920 NE CEDAR LN,920,NORTHEAST,CEDAR,LANE,,,97526,Other,42.4478890406,-123.3136421383,-13727211.8507,5228308.9683
736 NE RIDDLE DR,736,NORTHEAST,RIDDLE,DRIVE,,,97526,Other,42.4493348371,-123.3157126922,-13727442.3437,5228527.086000003
1203 NE 6TH ST,1203,NORTHEAST,6TH,STREET,,,97526,Other,42.4498061048,-123.3223409267,-13728180.1954,5228598.184100002
123 SE I ST,123,SOUTHEAST,I,STREET,,,97526,Other,42.4371174308,-123.3274672474,-13728750.8548,5226684.085699998
402 SE 7TH ST,402,SOUTHEAST,7TH,STREET,,,97526,Other,42.4370409204,-123.3270360812,-13728702.8576,5226672.545199998
220 SE H ST,220,SOUTHEAST,H,STREET,,,97526,Other,42.437737372,-123.3257263815,-13728557.0625,5226777.595399998
240 SE H ST,240,SOUTHEAST,H,STREET,,,97526,Current,42.4376896563,-123.3255758293,-13728540.303100001,5226770.398100004
423 NW D ST,423,NORTHWEST,D,STREET,,,97526,Other,42.4428513501,-123.3305080509,-13729089.3555,5227549.004799999
308 NW 3RD ST,308,NORTHWEST,3RD,STREET,,,97526,Current,42.4424059203,-123.3297850894,-13729008.875799999,5227481.812200002
400 NW D ST,400,NORTHWEST,D,STREET,,,97526,Other,42.4428416821,-123.3295575426,-13728983.545400001,5227547.546400003
419 NW D ST,419,NORTHWEST,D,STREET,,,97526,Other,42.4428028388,-123.3303150838,-13729067.874499999,5227541.686899997
413 NW D ST,413,NORTHWEST,D,STREET,,,97526,Other,42.4427195576,-123.3301501136,-13729049.5101,5227529.123999998
409 NW D ST,409,NORTHWEST,D,STREET,,,97526,Other,42.4426624184,-123.3299737716,-13729029.8798,5227520.504600003
316 NW 3RD ST,316,NORTHWEST,3RD,STREET,,,97526,Other,42.4425675141,-123.3296149234,-13728989.933,5227506.1884
315 NW 3RD ST,315,NORTHWEST,3RD,STREET,,,97526,Other,42.4424055975,-123.3293272029,-13728957.9041,5227481.763499998
146 NE B ST,146,NORTHEAST,B,STREET,,,97526,Other,42.4428192982,-123.3236055507,-13728320.9727,5227544.169799998
524 NE 7TH ST,524,NORTHEAST,7TH,STREET,,,97526,Other,42.4423636693,-123.3238137659,-13728344.1511,5227475.438699998
817 NW 5TH ST,817,NORTHWEST,5TH,STREET,,,97526,Other,42.4460753964,-123.3242317636,-13728390.6824,5228035.362999998
811 NW 5TH ST,811,NORTHWEST,5TH,STREET,,,97526,Other,42.4458860012,-123.3243466636,-13728403.473000001,5228006.7914
806 NW 6TH ST,806,NORTHWEST,6TH,STREET,,,97526,Other,42.4458004591,-123.323660083,-13728327.043200001,5227993.886799999
807 NW 5TH ST,807,NORTHWEST,5TH,STREET,,,97526,Other,42.4457303209,-123.3244090857,-13728410.421799999,5227983.306000002
803 NW 5TH ST,803,NORTHWEST,5TH,STREET,,,97526,Other,42.4456402902,-123.324433589,-13728413.149500001,5227969.724299997
759 NW 5TH ST,759,NORTHWEST,5TH,STREET,,,97526,Other,42.4455344137,-123.3244970325,-13728420.212000001,5227953.7522
751 NW 5TH ST,751,NORTHWEST,5TH,STREET,,,97526,Other,42.4454027171,-123.3246277491,-13728434.7633,5227933.884999998
762 NW 6TH ST,762,NORTHWEST,6TH,STREET,,,97526,Other,42.4455349056,-123.3238560478,-13728348.857900001,5227953.826399997
754 NW 6TH ST,754,NORTHWEST,6TH,STREET,,,97526,Other,42.4453361355,-123.3241419743,-13728380.6871,5227923.840800002
420 NE 7TH ST,420,NORTHEAST,7TH,STREET,,,97526,Other,42.4415165429,-123.3244650031,-13728416.646499999,5227347.652000003
731 NW 4TH ST,731,NORTHWEST,4TH,STREET,,,97526,Other,42.4454385904,-123.3260542046,-13728593.555599999,5227939.296700001
300 NW 2ND ST,300,NORTHWEST,2ND,STREET,,,97526,Other,42.4425420516,-123.3310693847,-13729151.8429,5227502.347400002
422 NW E ST,422,NORTHWEST,E,STREET,,,97526,Other,42.4423866559,-123.3307789226,-13729119.5088,5227478.906199999
423 NW E ST,423,NORTHWEST,E,STREET,,,97526,Other,42.4421782622,-123.3309115741,-13729134.2755,5227447.470399998
418 NW E ST,418,NORTHWEST,E,STREET,,,97526,Other,42.4423283643,-123.3305869832,-13729098.1422,5227470.112999998
419 NW E ST,419,NORTHWEST,E,STREET,,,97526,Other,42.4420733882,-123.3307879695,-13729120.5159,5227431.650399998
415 NW E ST,415,NORTHWEST,E,STREET,,,97526,Other,42.4420488257,-123.330611385,-13729100.8586,5227427.945200004
520 NW E ST #A,520,NORTHWEST,E,STREET,A,,97526,Other,42.442888975,-123.3318706218,-13729241.0362,5227554.680500001
508 NW E ST #A,508,NORTHWEST,E,STREET,A,,97526,Other,42.4426559503,-123.3315372291,-13729203.9231,5227519.5288999975
506 NW E ST,506,NORTHWEST,E,STREET,,,97526,Other,42.4425764536,-123.3313773793,-13729186.1287,5227507.536899999
509 NW E ST,509,NORTHWEST,E,STREET,,,97526,Other,42.4423414118,-123.3316058676,-13729211.563900001,5227472.081200004
507 NW E ST,507,NORTHWEST,E,STREET,,,97526,Other,42.4423148023,-123.3314475342,-13729193.938299999,5227468.067199998
606 SW 4TH ST,606,SOUTHWEST,4TH,STREET,,,97526,Other,42.4366978556,-123.3315957355,-13729210.436,5226620.799000002
600 SW 4TH ST,600,SOUTHWEST,4TH,STREET,,,97526,Other,42.4368264864,-123.3315236987,-13729202.4169,5226640.200999998
232 NW 6TH ST,232,NORTHWEST,6TH,STREET,,,97526,Other,42.4406804696,-123.3263102649,-13728622.0601,5227221.5342999995
321 SE 6TH ST,321,SOUTHEAST,6TH,STREET,,,97526,Other,42.4377501772,-123.3276544841,-13728771.697900001,5226779.526900001
311 SE 6TH ST,311,SOUTHEAST,6TH,STREET,,,97526,Other,42.4379433282,-123.3275525181,-13728760.3471,5226808.6613000035
305 SE G ST,305,SOUTHEAST,G,STREET,,,97526,Other,42.4379006545,-123.3244542844,-13728415.4533,5226802.2245000005
876 NW 6TH ST,876,NORTHWEST,6TH,STREET,,,97526,Other,42.4476584407,-123.3228187766,-13728233.3894,5228274.179700002
187 NW FRANKLIN BLVD,187,NORTHWEST,FRANKLIN,BOULEVARD,,,97526,Other,42.4567340182,-123.3238285018,-13728345.7915,5229643.43
181 NW BUNNELL AVE,181,NORTHWEST,BUNNELL,AVENUE,,,97526,Other,42.4565523738,-123.324009887,-13728365.983199999,5229616.023000002
124 NW MIDLAND AVE #M,124,NORTHWEST,MIDLAND,AVENUE,M,,97526,Other,42.4563377699,-123.3241658165,-13728383.3412,5229583.643100001
124 NW MIDLAND AVE #J,124,NORTHWEST,MIDLAND,AVENUE,J,,97526,Other,42.4559847983,-123.323923222,-13728356.3357,5229530.386200003
1236 NW 6TH ST,1236,NORTHWEST,6TH,STREET,,,97526,Other,42.4511355089,-123.3229411649,-13728247.0136,5228798.748400003
1220 NW 6TH ST,1220,NORTHWEST,6TH,STREET,,,97526,Other,42.4510363648,-123.3230430832,-13728258.3591,5228783.790600002
1238 NW HAWTHORNE AVE,1238,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4509145665,-123.3281825588,-13728830.482900001,5228765.414999999
1231 NW HAWTHORNE AVE,1231,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4507923457,-123.327685856,-13728775.190200001,5228746.975699998
1230 NW HAWTHORNE AVE,1230,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4506532808,-123.3281543687,-13728827.3448,5228725.995200001
1227 NW HAWTHORNE AVE,1227,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4505400799,-123.3276647528,-13728772.841,5228708.9168
1222 NW HAWTHORNE AVE,1222,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.450376552,-123.3281610163,-13728828.084800001,5228684.245700002
1223 NW HAWTHORNE AVE,1223,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4503801565,-123.3276334806,-13728769.3598,5228684.789499998
1219 NW HAWTHORNE AVE,1219,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4502799612,-123.3276264917,-13728768.581799999,5228669.673299998
1216 NW HAWTHORNE AVE,1216,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4502338353,-123.3281477257,-13728826.6053,5228662.714400001
1213 NW HAWTHORNE AVE,1213,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4500675856,-123.3276320271,-13728769.197999999,5228637.632799998
1206 NW HAWTHORNE AVE,1206,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4500015631,-123.3281425424,-13728826.0283,5228627.672200002
1202 NW HAWTHORNE AVE,1202,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4498074795,-123.328133323,-13728825.002,5228598.391500004
1050 NW HAWTHORNE AVE,1050,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4494855233,-123.3281427706,-13728826.0537,5228549.819300003
1244 NW HAWTHORNE AVE,1244,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4510476852,-123.328166505,-13728828.695799999,5228785.498499997
1228 NW LAWNRIDGE AVE,1228,NORTHWEST,LAWNRIDGE,AVENUE,,,97526,Other,42.4503741863,-123.326680298,-13728663.252,5228683.888800003
1222 NW LAWNRIDGE AVE,1222,NORTHWEST,LAWNRIDGE,AVENUE,,,97526,Other,42.4501851772,-123.3266703537,-13728662.145,5228655.373499997
1210 NW LAWNRIDGE AVE,1210,NORTHWEST,LAWNRIDGE,AVENUE,,,97526,Other,42.4500435478,-123.3267046783,-13728665.966,5228634.006300002
1207 NW HAWTHORNE AVE,1207,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4498893904,-123.3276559987,-13728771.8665,5228610.7491
1200 NW LAWNRIDGE AVE,1200,NORTHWEST,LAWNRIDGE,AVENUE,,,97526,Other,42.4497928294,-123.3267243685,-13728668.1579,5228596.181299999
398 NW MANZANITA AVE,398,NORTHWEST,MANZANITA,AVENUE,,,97526,Other,42.449769815,-123.3274719006,-13728751.3728,5228592.709200002
1099 NW HAWTHORNE AVE,1099,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.449282438,-123.3274194633,-13728745.535500001,5228519.180799998
1045 NW LAWNRIDGE AVE,1045,NORTHWEST,LAWNRIDGE,AVENUE,,,97526,Other,42.4494300188,-123.3262999028,-13728620.9066,5228541.445600003
1044 NW HAWTHORNE AVE,1044,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Other,42.4492572658,-123.3282046878,-13728832.9463,5228515.383199997
1002 NW GRANT ST,1002,NORTHWEST,GRANT,STREET,,,97526,Other,42.4483012581,-123.3359309862,-13729693.0339,5228371.156300001
1203 NW BELLEVUE PL,1203,NORTHWEST,BELLEVUE,PLACE,,,97526,Other,42.4479474955,-123.3359247914,-13729692.3443,5228317.786899999
999 NW GRANT ST,999,NORTHWEST,GRANT,STREET,,,97526,Other,42.4478654083,-123.3355542975,-13729651.1011,5228305.403099999
717 NW GRANT ST,717,NORTHWEST,GRANT,STREET,,,97526,Other,42.4476807825,-123.3355801582,-13729653.979899999,5228277.5502
1202 NW B ST,1202,NORTHWEST,B,STREET,,,97526,Other,42.4467921859,-123.3365573015,-13729762.754999999,5228143.4965
511 NW GRANT ST,511,NORTHWEST,GRANT,STREET,,,97526,Other,42.4469358544,-123.3359203367,-13729691.8484,5228165.170199998
1114 NW B ST,1114,NORTHWEST,B,STREET,,,97526,Other,42.4466309769,-123.3361478602,-13729717.176199999,5228119.176700003
716 NW FRY ST,716,NORTHWEST,FRY,STREET,,,97526,Other,42.4475618233,-123.3350300865,-13729592.746199999,5228259.6039
1219 NW BELLEVUE PL,1219,NORTHWEST,BELLEVUE,PLACE,,,97526,Other,42.447937943,-123.3366635264,-13729774.5799,5228316.345799997
1215 NW BELLEVUE PL,1215,NORTHWEST,BELLEVUE,PLACE,,,97526,Other,42.4479245022,-123.3364393258,-13729749.622000001,5228314.318099998
1207 NW BELLEVUE PL,1207,NORTHWEST,BELLEVUE,PLACE,,,97526,Other,42.4479617138,-123.3361636625,-13729718.9353,5228319.931900002
711 NW GRANT ST,711,NORTHWEST,GRANT,STREET,,,97526,Other,42.4474697343,-123.3356664054,-13729663.5809,5228245.711300001
517 NW GRANT ST,517,NORTHWEST,GRANT,STREET,,,97526,Other,42.4470314063,-123.3359122303,-13729690.946,5228179.585100003
1115 NW BELLEVUE PL,1115,NORTHWEST,BELLEVUE,PLACE,,,97526,Other,42.4479458449,-123.3352611296,-13729618.4658,5228317.537900001
1111 NW BELLEVUE PL,1111,NORTHWEST,BELLEVUE,PLACE,,,97526,Other,42.4479145752,-123.335047954,-13729594.735199999,5228312.820500001
1303 NW BELLEVUE PL,1303,NORTHWEST,BELLEVUE,PLACE,,,97526,Other,42.447955697,-123.3368819347,-13729798.893,5228319.0242
1250 NW B ST,1250,NORTHWEST,B,STREET,,,97526,Other,42.4475557793,-123.3376621413,-13729885.7452,5228258.692100003
1240 NW B ST,1240,NORTHWEST,B,STREET,,,97526,Other,42.447237198,-123.3376398199,-13729883.260400001,5228210.630800001
1220 NW B ST,1220,NORTHWEST,B,STREET,,,97526,Other,42.4469379385,-123.3370370809,-13729816.163800001,5228165.4846
1210 NW B ST,1210,NORTHWEST,B,STREET,,,97526,Other,42.4468584385,-123.3368216074,-13729792.1774,5228153.491300002
1211 NW B ST,1211,NORTHWEST,B,STREET,,,97526,Other,42.4465857875,-123.3371142247,-13729824.751400001,5228112.359499998
1221 NW B ST,1221,NORTHWEST,B,STREET,,,97526,Other,42.4464103546,-123.3378667074,-13729908.5174,5228085.894000001
1205 NW B ST,1205,NORTHWEST,B,STREET,,,97526,Other,42.4465428704,-123.3368216631,-13729792.183600001,5228105.8851
749 NW KINNEY ST,749,NORTHWEST,KINNEY,STREET,,,97526,Current,42.4472567824,-123.330585147,-13729097.937800001,5228213.5852999985
730 NW KINNEY ST,730,NORTHWEST,KINNEY,STREET,,,97526,Other,42.4470553809,-123.3311348782,-13729159.1336,5228183.201899998
737 NW KINNEY ST,737,NORTHWEST,KINNEY,STREET,,,97526,Other,42.4468992461,-123.3306964519,-13729110.328200001,5228159.647500001
726 NW KINNEY ST,726,NORTHWEST,KINNEY,STREET,,,97526,Other,42.4468368614,-123.3312347053,-13729170.2463,5228150.236199997
720 NW KINNEY ST,720,NORTHWEST,KINNEY,STREET,,,97526,Other,42.4466693539,-123.3313092897,-13729178.548999999,5228124.966200002
714 NW KINNEY ST,714,NORTHWEST,KINNEY,STREET,,,97526,Other,42.4463869114,-123.3314535053,-13729194.603,5228082.3574
825 NE A ST,825,NORTHEAST,A,STREET,,,97526,Other,42.4417297451,-123.3144364511,-13727300.2732,5227379.812799998
845 NE VICTORIA ST APT 1,845,NORTHEAST,VICTORIA,STREET,1,Apartment,97526,Current,42.4406265179,-123.3149747836,-13727360.200100001,5227213.395999998
854 NE D ST,854,NORTHEAST,D,STREET,,,97526,Other,42.4403022213,-123.3142469255,-13727279.1753,5227164.477899998
740 NE 11TH ST,740,NORTHEAST,11TH,STREET,,,97526,Other,42.4441813267,-123.3105534564,-13726868.0202,5227749.633199997
734 NE 11TH ST,734,NORTHEAST,11TH,STREET,,,97526,Other,42.4439285166,-123.3105244534,-13726864.7916,5227711.496200003
1016 NE FALL DR,1016,NORTHEAST,FALL,DRIVE,,,97526,Other,42.4438194839,-123.3112407062,-13726944.524500001,5227695.0484
1024 NE FALL DR,1024,NORTHEAST,FALL,DRIVE,,,97526,Other,42.4438581317,-123.3109459052,-13726911.7074,5227700.8785
1005 NE FALL DR,1005,NORTHEAST,FALL,DRIVE,,,97526,Other,42.4438862354,-123.3116689088,-13726992.1918,5227705.118000001
1009 NE FALL DR,1009,NORTHEAST,FALL,DRIVE,,,97526,Other,42.443678849,-123.3116177228,-13726986.4938,5227673.833400004
811 NE 10TH ST,811,NORTHEAST,10TH,STREET,,,97526,Other,42.4439191558,-123.3122411725,-13727055.8959,5227710.084100001
801 NE 10TH ST,801,NORTHEAST,10TH,STREET,,,97526,Other,42.4436007562,-123.3123314325,-13727065.943599999,5227662.053000003
1460 NE D ST,1460,NORTHEAST,D,STREET,,,97526,Other,42.4402186657,-123.3058141866,-13726340.4471,5227151.8741
1751 NE D ST,1751,NORTHEAST,D,STREET,,,97526,Other,42.4399662082,-123.3058043734,-13726339.3547,5227113.7927
1755 NE D ST,1755,NORTHEAST,D,STREET,,,97526,Other,42.4398848186,-123.3054394624,-13726298.733,5227101.515699998
1461 NE MEIER DR,1461,NORTHEAST,MEIER,DRIVE,,,97526,Other,42.4407142302,-123.3058031193,-13726339.2151,5227226.626900002
407 NE D ST,407,NORTHEAST,D,STREET,,,97526,Other,42.4400177586,-123.3216235384,-13728100.3361,5227121.568700001
411 NE D ST,411,NORTHEAST,D,STREET,,,97526,Other,42.4399457219,-123.3215082729,-13728087.5048,5227110.702500001
421 NE D ST,421,NORTHEAST,D,STREET,,,97526,Current,42.4399865977,-123.3210018549,-13728031.1306,5227116.868299998
1246 NE 7TH ST,1246,NORTHEAST,7TH,STREET,,,97526,Other,42.4512244884,-123.3210492697,-13728036.4088,5228812.172700003
1109 NE 7TH ST,1109,NORTHEAST,7TH,STREET,,,97526,Other,42.4490143838,-123.3204651348,-13727971.383200001,5228478.740900002
1409 NE 7TH ST,1409,NORTHEAST,7TH,STREET,,,97526,Other,42.4530492711,-123.3202243262,-13727944.5765,5229087.480999999
224 NE STEIGER ST,224,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4529521125,-123.31944537,-13727857.863499999,5229072.822300002
228 NE STEIGER ST,228,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4529060461,-123.3192125528,-13727831.9464,5229065.872100003
232 NE STEIGER ST,232,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4529334498,-123.3189918286,-13727807.375500001,5229070.0066
238 NE STEIGER ST,238,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4529325736,-123.3187886234,-13727784.7548,5229069.874399997
250 NE STEIGER ST,250,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4529325683,-123.3180048891,-13727697.5099,5229069.873599999
207 NE STEIGER ST,207,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4525841224,-123.3202170426,-13727943.765700001,5229017.3024
211 NE STEIGER ST,211,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4525878016,-123.3200203062,-13727921.8651,5229017.857500002
217 NE STEIGER ST,217,NORTHEAST,STEIGER,STREET,,,97526,Other,42.452542197,-123.3197934807,-13727896.615,5229010.976999998
225 NE STEIGER ST,225,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4525533455,-123.3195052347,-13727864.5276,5229012.659000002
229 NE STEIGER ST,229,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4525762111,-123.3192354688,-13727834.4974,5229016.108800001
1325 NE 7TH ST,1325,NORTHEAST,7TH,STREET,,,97526,Other,42.4525355749,-123.3204089389,-13727965.127500001,5229009.977899998
1321 NE 7TH ST,1321,NORTHEAST,7TH,STREET,,,97526,Other,42.4521675286,-123.3204137036,-13727965.6579,5228954.449900001
104 NE STEIGER ST,104,NORTHEAST,STEIGER,STREET,,,97526,Other,42.4528869938,-123.3219562089,-13728137.3688,5229062.997599997
123 NE EVELYN AVE,123,NORTHEAST,EVELYN,AVENUE,,,97526,Other,42.4476357192,-123.3212856452,-13728062.722,5228270.751900002
882 NE 7TH ST,882,NORTHEAST,7TH,STREET,,,97526,Other,42.4475786593,-123.3208834812,-13728017.9533,5228262.143799998
221 NW 5TH ST,221,NORTHWEST,5TH,STREET,,,97526,Other,42.4408264431,-123.3274052133,-13728743.9492,5227243.553599998
368 SW L ST,368,SOUTHWEST,L,STREET,,,97526,Other,42.4367741457,-123.3344549752,-13729528.7251,5226632.306199998
362 SW L ST,362,SOUTHWEST,L,STREET,,,97526,Other,42.4367570793,-123.3341593477,-13729495.816,5226629.732000001
471 SW J ST,471,SOUTHWEST,J,STREET,,,97526,Other,42.4380790554,-123.3347511973,-13729561.7004,5226829.134099998
502 SW PINE ST,502,SOUTHWEST,PINE,STREET,,,97526,Other,42.438048048,-123.3351615477,-13729607.3804,5226824.457000002
514 SW PINE ST,514,SOUTHWEST,PINE,STREET,,,97526,Other,42.4376171541,-123.3351501149,-13729606.1077,5226759.462099999
388 SW K ST,388,SOUTHWEST,K,STREET,,,97526,Other,42.4375770406,-123.3347650008,-13729563.237,5226753.411499999
602 SW PINE ST,602,SOUTHWEST,PINE,STREET,,,97526,Other,42.437229271,-123.3351685636,-13729608.1614,5226700.955200002
389 SW K ST,389,SOUTHWEST,K,STREET,,,97526,Other,42.4372876112,-123.3347599586,-13729562.6757,5226709.755000003
378 SW L ST,378,SOUTHWEST,L,STREET,,,97526,Current,42.4367523981,-123.3347616259,-13729562.861299999,5226629.025899999
384 SW K ST,384,SOUTHWEST,K,STREET,,,97526,Other,42.4377166815,-123.3345927399,-13729544.061,5226774.4745000005
378 SW K ST,378,SOUTHWEST,K,STREET,,,97526,Other,42.4375563553,-123.3343202871,-13729513.7317,5226750.2914
385 SW K ST,385,SOUTHWEST,K,STREET,,,97526,Other,42.4372829644,-123.334593119,-13729544.1032,5226709.054099999
381 SW K ST,381,SOUTHWEST,K,STREET,,,97526,Other,42.437277064,-123.3344086041,-13729523.563099999,5226708.164099999
375 SW K ST,375,SOUTHWEST,K,STREET,,,97526,Other,42.4372820362,-123.3342033247,-13729500.7115,5226708.914099999
710 SW K ST,710,SOUTHWEST,K,STREET,,,97526,Other,42.437561437,-123.3355416267,-13729649.6906,5226751.057899997
704 SW K ST,704,SOUTHWEST,K,STREET,,,97526,Other,42.4375556161,-123.3353358344,-13729626.7819,5226750.179899998
711 SW K ST,711,SOUTHWEST,K,STREET,,,97526,Other,42.4372648785,-123.3355873123,-13729654.7763,5226706.326099999
705 SW K ST,705,SOUTHWEST,K,STREET,,,97526,Other,42.4372894005,-123.3353819701,-13729631.9177,5226710.024899997
203 SE H ST,203,SOUTHEAST,H,STREET,,,97526,Other,42.4376641519,-123.3262146015,-13728611.4109,5226766.551100001
213 SE H ST,213,SOUTHEAST,H,STREET,,,97526,Other,42.4376180531,-123.3260324474,-13728591.1336,5226759.5977
306 NE D ST,306,NORTHEAST,D,STREET,,,97526,Current,42.4406075552,-123.3227902991,-13728230.2193,5227210.535599999
310 NE D ST,310,NORTHEAST,D,STREET,,,97526,Other,42.4406227444,-123.3226020913,-13728209.2681,5227212.826800004
314 NE D ST,314,NORTHEAST,D,STREET,,,97526,Other,42.4405703148,-123.3223922538,-13728185.9091,5227204.918099999
316 NE D ST,316,NORTHEAST,D,STREET,,,97526,Other,42.440658295,-123.32215195,-13728159.158599999,5227218.189400002
324 NE D ST,324,NORTHEAST,D,STREET,,,97526,Other,42.4404464231,-123.3220912697,-13728152.4037,5227186.229800001
243 NE C ST,243,NORTHEAST,C,STREET,,,97526,Other,42.4412980386,-123.3230146839,-13728255.197700001,5227314.691500001
409 NE 8TH ST,409,NORTHEAST,8TH,STREET,,,97526,Other,42.4410698176,-123.3227585391,-13728226.6838,5227280.2654
302 NE D ST UNIT 1,302,NORTHEAST,D,STREET,1,Unit,97526,Current,42.440712614,-123.3229410606,-13728247.002,5227226.383100003
132 NW 6TH ST,132,NORTHWEST,6TH,STREET,,,97526,Current,42.4399116513,-123.3267837453,-13728674.7677,5227105.563199997
591 SW G ST,591,SOUTHWEST,G,STREET,,,97526,Other,42.4402769686,-123.3347205675,-13729558.2907,5227160.668700002
583 SW G ST,583,SOUTHWEST,G,STREET,,,97526,Other,42.4402930721,-123.3344270923,-13729525.621199999,5227163.0978000015
577 SW G ST,577,SOUTHWEST,G,STREET,,,97526,Other,42.4402873038,-123.3342447577,-13729505.323800001,5227162.2277000025
309 SW PINE ST,309,SOUTHWEST,PINE,STREET,,,97526,Other,42.4394701982,-123.3348352338,-13729571.055300001,5227038.9736
311 SW PINE ST,311,SOUTHWEST,PINE,STREET,,,97526,Other,42.4393106463,-123.334837962,-13729571.359000001,5227014.9065999985
471 SW I ST,471,SOUTHWEST,I,STREET,,,97526,Other,42.4388912806,-123.3347921533,-13729566.2596,5226951.649300002
201 NW F ST,201,NORTHWEST,F,STREET,,,97526,Other,42.4403721766,-123.3284397141,-13728859.109299999,5227175.030199997
318 NW D ST,318,NORTHWEST,D,STREET,,,97526,Other,42.4426824298,-123.3289724079,-13728918.4085,5227523.5233
314 NW D ST,314,NORTHWEST,D,STREET,,,97526,Other,42.4426004073,-123.3287669344,-13728895.5353,5227511.150300004
310 NW D ST,310,NORTHWEST,D,STREET,,,97526,Other,42.4425575963,-123.3286082982,-13728877.876,5227504.692299999
315 NW D ST,315,NORTHWEST,D,STREET,,,97526,Other,42.4423462094,-123.3289197558,-13728912.5473,5227472.804899998
409 NW 3RD ST,409,NORTHWEST,3RD,STREET,,,97526,Other,42.4431023819,-123.3289482827,-13728915.7229,5227586.872900002
322 NW D ST,322,NORTHWEST,D,STREET,,,97526,Other,42.4427211121,-123.3291280473,-13728935.7342,5227529.358499996
716 NW 4TH ST,716,NORTHWEST,4TH,STREET,,,97526,Other,42.4451104946,-123.3269043271,-13728688.1908,5227889.801700003
727 NW 3RD ST,727,NORTHWEST,3RD,STREET,,,97526,Other,42.445652411,-123.3273603424,-13728738.9542,5227971.5528
718 NW 3RD ST,718,NORTHWEST,3RD,STREET,,,97526,Other,42.4455434077,-123.3279561608,-13728805.2804,5227955.108999997
